wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,gene_start,gene_end,gene_length,g_count,c_count,a_count,t_count,g_percentage,c_percentage,gc_percentage,five_prime_UTR_length,CDS_length,intron_length,three_prime_UTR_length,exon_length,promoter_length,TSS_region_length,gene_body_length,intergenic_length,pis_five_prime_UTR_count,pis_CDS_count,pis_intron_count,pis_three_prime_UTR_count,pis_exon_count,pis_promoter_count,pis_TSS_region_count,pis_gene_body_count,pis_intergenic_count,pis_total,pis_five_prime_UTR_density_per_kb,pis_CDS_density_per_kb,pis_intron_density_per_kb,pis_three_prime_UTR_density_per_kb,pis_exon_density_per_kb,pis_promoter_density_per_kb,pis_TSS_region_density_per_kb,pis_gene_body_density_per_kb,pis_intergenic_density_per_kb,pis_total_density_per_kb,pgs_five_prime_UTR_count,pgs_CDS_count,pgs_intron_count,pgs_three_prime_UTR_count,pgs_exon_count,pgs_promoter_count,pgs_TSS_region_count,pgs_gene_body_count,pgs_intergenic_count,pgs_total,pgs_five_prime_UTR_density_per_kb,pgs_CDS_density_per_kb,pgs_intron_density_per_kb,pgs_three_prime_UTR_density_per_kb,pgs_exon_density_per_kb,pgs_promoter_density_per_kb,pgs_TSS_region_density_per_kb,pgs_gene_body_density_per_kb,pgs_intergenic_density_per_kb,pgs_total_density_per_kb
WBGene00007799,nrx-1,"nrx-1 encodes the C. elegans ortholog of neurexins, presynaptic transmembrane neural adhesion molecules that contain extracellular laminin and EGF domains and play a critical role in synaptic development; genetic analyses suggest that nrx-1 may play a role in regulation of adult lifespan; nrx-1 expression is controlled by daf-2 and daf-16.",Concanavalin A-like lectin/glucanase domain; EGF-like domain; Laminin G domain,V,+,protein_coding,10825011,10846703,21693,3554,4142,6647,7350,16.38,19.09,35.48,209,5516,16775,282,6007,0,0,21693,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0596,0.0,0.0,0.0,0.0,0.0461,0.0,0.0461,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000065,act-3,"act-3 encodes an invertebrate actin, highly similar to ACT-1, ACT-2, and ACT-4, that functions in body wall muscle; act-3 functions with two other action isoforms, act-1 and act-2, to control cytoplasmic microfilament function in the early embryo.",Actin family,V,-,protein_coding,11071690,11074498,2809,718,485,860,746,25.56,17.27,42.83,105,1131,1252,322,1558,0,0,2809,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356
WBGene00010744,K10D6.4,none available,,V,+,protein_coding,11201925,11216776,14852,2450,2959,4400,5043,16.5,19.92,36.42,0,1101,13340,411,1512,0,0,14852,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0673,0.0,0.0673,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00219612,linc-153,none available,,V,-,lincRNA,11641024,11643916,2893,467,485,1026,915,16.14,16.76,32.91,0,0,0,0,2828,0,0,2893,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457,0.0,0.3457,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00011436,T04F3.1,none available,"Aminotransferase, class I/classII; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, subdomain 2",V,+,protein_coding,11740065,11754111,14047,2610,2488,4982,3967,18.58,17.71,36.29,165,10383,3413,86,10634,0,0,14047,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,11.6279,0.0,0.0,0.0,0.0712,0.0,0.0712,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00077538,T04F3.5,none available,,V,+,protein_coding,11760671,11761962,1292,227,199,446,420,17.57,15.4,32.97,18,744,462,68,830,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,1.3441,0.0,0.0,0.0,0.0,0.0,0.774,0.0,0.774
WBGene00197013,F58H1.14,none available,,V,+,ncRNA,11958072,11958253,182,23,62,32,65,12.64,34.07,46.7,0,0,0,0,182,0,0,182,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4945,0.0,5.4945,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00011449,slfl-5,none available,"P-loop containing nucleoside triphosphate hydrolase; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation protein, beta-barrel domain",V,-,protein_coding,12241971,12245044,3074,538,551,988,997,17.5,17.92,35.43,96,1767,852,359,2222,0,0,3074,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,2.7855,0.0,0.0,0.0,0.3253,0.0,0.3253
WBGene00007606,C15C8.4,none available,"Alpha-2-macroglobulin RAP, C-terminal; Alpha-2-macroglobulin receptor-associated protein, domain 1",V,-,protein_coding,12745201,12747463,2263,357,351,739,816,15.78,15.51,31.29,0,951,968,344,1295,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419
WBGene00305465,F58E10.8,none available,,V,-,ncRNA,13995103,14006079,10977,1896,1881,3575,3625,17.27,17.14,34.41,0,0,0,0,0,0,0,10977,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00044109,K02E11.10,none available,,V,-,protein_coding,14240069,14241151,1083,311,314,216,242,28.72,28.99,57.71,0,1083,0,0,1083,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,0.9234,0.0,0.0,0.0,0.0,0.0,0.9234,0.0,0.9234
WBGene00013027,Y49A3A.4,none available,ShKT domain,V,-,protein_coding,14356846,14358890,2045,391,392,636,626,19.12,19.17,38.29,540,732,719,54,1326,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,1.8519,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.489
WBGene00023515,srz-97,none available,"7TM GPCR, serpentine receptor class z (Srz)",V,-,protein_coding,14463847,14468246,4400,766,700,1559,1375,17.41,15.91,33.32,0,864,2685,851,1715,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.3724,0.0,0.0,0.0,0.0,0.2273,0.0,0.2273
WBGene00008320,slc-25A29,none available,Mitochondrial carrier domain; Mitochondrial substrate/solute carrier,V,-,protein_coding,14653489,14658175,4687,907,779,1495,1506,19.35,16.62,35.97,176,1119,3174,827,1936,0,0,4687,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.3151,0.0,0.0,0.0,0.0,0.2134,0.0,0.2134
WBGene00198681,W06A7.8,none available,,V,+,ncRNA,14833331,14833455,125,21,50,23,31,16.8,40.0,56.8,0,0,0,0,125,0,0,125,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00010386,H12D21.10,none available,Glycosyltransferase 61,V,+,protein_coding,14899804,14911929,12126,2106,2014,4075,3931,17.37,16.61,33.98,82,1572,10376,96,1750,0,0,12126,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0964,0.0,0.0,0.0,0.0,0.0825,0.0,0.0825,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00008522,nlp-59,none available,,V,+,protein_coding,14971436,14972419,984,194,165,288,337,19.72,16.77,36.48,15,270,307,392,677,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,3.2573,0.0,0.0,0.0,0.0,1.0163,0.0,1.0163
WBGene00008520,F02D8.1,none available,,V,-,protein_coding,14972855,14978701,5847,1018,1058,1777,1994,17.41,18.09,35.51,170,528,5097,52,750,0,0,5847,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1962,0.0,0.0,0.0,0.0,0.171,0.0,0.171,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00004308,rap-2,"rap-2 encodes a Ras-related GTPase that is most similar to the RAP2 members of the Ras GTPase superfamily; by homology, RAP-2 is predicted to function as a membrane-localized GTPase that likely plays a role in signal transduction; loss-of- and gain-of-functions of rap-2 causes synapse patterning defect in DA motor neurons.","P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Small GTPase superfamily; Small GTPase superfamily, Ras type",V,-,protein_coding,15061488,15064087,2600,421,410,856,913,16.19,15.77,31.96,15,546,1629,410,971,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,1.8315,0.0,0.0,0.0,0.0,0.0,0.3846,0.0,0.3846
WBGene00008321,C55A1.1,none available,"7TM GPCR, serpentine receptor class r (Str)",V,+,protein_coding,15621818,15623077,1260,285,242,326,407,22.62,19.21,41.83,0,810,450,0,810,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,2.2222,0.0,0.0,0.0,0.0,0.7937,0.0,0.7937
WBGene00010688,srz-12,none available,"7TM GPCR, serpentine receptor class z (Srz)",V,-,protein_coding,15861452,15862699,1248,234,186,439,389,18.75,14.9,33.65,0,996,252,0,996,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,3.9683,0.0,0.0,0.0,0.0,0.8013,0.0,0.8013
WBGene00305396,F36G9.19,none available,,V,-,ncRNA,15987723,15996384,8662,1626,1626,2841,2569,18.77,18.77,37.54,0,0,0,0,0,0,0,8662,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154,0.0,0.1154,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00014735,cyp-35D2,none available,,V,+,pseudogene,16063551,16064108,558,127,108,170,153,22.76,19.35,42.11,0,0,0,0,0,0,0,558,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7921,0.0,1.7921,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00005834,srw-87,none available,"7TM GPCR, serpentine receptor class w (Srw)",V,+,protein_coding,16336626,16338277,1652,305,338,482,527,18.46,20.46,38.92,0,1086,566,0,1086,0,0,1652,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.7668,0.0,0.0,0.0,0.0,0.6053,0.0,0.6053,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00010215,nhr-193,none available,"Nuclear hormone receptor, ligand-binding domain; Zinc finger, NHR/GATA-type; Zinc finger, nuclear hormone receptor-type",V,+,protein_coding,16342308,16344401,2094,392,359,642,701,18.72,17.14,35.86,189,1155,604,146,1490,0,0,2094,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.6556,0.0,0.0,0.0,0.0,0.4776,0.0,0.4776,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012348,pptr-1,"pptr-1 encodes a PP2A holoenzyme regulatory subunit, a member of the B56 family of genes  homologous to mammalian PPP2R5B (OMIM: 601644); out of the seven PP2A regulatory subunits only pptr-1 regulates dauer formation downstream of daf-2;pptr-1 controls dauer formation specifically through the IIS pathway; pptr-1 regulates multiple phenotypes associated with the IIS pathways like stress resistance and life span; genetically pptr-1 is at the level of or downstream of akt-1 in IIS pathway; PPTR-1/mammalian B56beta regulatory subunit function to modulate AKT-1 phosphorylation in a conserved manner across phylogeny; changes in PPTR-1 levels affect the activity of AKT-1 and as a result, modulate DAF-16 subcellular localization; PPTR-1 positively regulates DAF-16 nuclear localization and thereby its activity on transcriptional targets; PPTR1 expression is predominantly cytosolic and overlaps with AKT-2  in pharynx, head neurons, nerve ring, spermathecae and vulva.","Armadillo-type fold; Protein phosphatase 2A, regulatory B subunit, B56",V,+,protein_coding,16357521,16367574,10054,1447,1661,3605,3341,14.39,16.52,30.91,131,1629,7319,975,2735,0,0,10054,0,0,1,0,0,0,0,0,1,0,1,0.0,0.6139,0.0,0.0,0.0,0.0,0.0,0.0995,0.0,0.0995,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013490,Y70C5A.2,none available,"7TM GPCR, serpentine receptor class h (Srh)",V,-,protein_coding,16621396,16623211,1816,398,354,597,467,21.92,19.49,41.41,0,1068,748,0,1068,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.3369,0.0,0.0,0.0,0.0,0.5507,0.0,0.5507
WBGene00005789,srw-42,none available,"7TM GPCR, serpentine receptor class w (Srw); G protein-coupled receptor, rhodopsin-like",V,-,protein_coding,16692125,16693832,1708,348,302,597,461,20.37,17.68,38.06,0,1149,559,0,1149,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.7889,0.0,0.0,0.0,0.0,0.5855,0.0,0.5855
WBGene00004026,phy-3,"phy-3 encodes  a catalytic alpha subunit of  collagen prolyl 4-hydroxylase (P4H) orthologous to human P4H alpha (III) isoform (OMIM: 608987). phy-3 belongs to a family of genes coding for catalytic subunits of the collagen modifying enzyme prolyl 4-hydroxylase; PHY-3 is involved in the synthesis of collagens in early embryos; PHY-3 have no obvious phenotypic abnormalities, but the 4-hydroxyproline content of their embryos is markedly reduced; C-P4H activity is only generated when it is coexpressed with another C. elegans PDI isoform; PHY-3 is expressed in the embryos, late larval stages, and adult nematodes, its expression in the larval and adult stages restricted to the spermatheca.","Oxoglutarate/iron-dependent dioxygenase; Prolyl 4-hydroxylase, alpha subunit",V,+,protein_coding,16833165,16839142,5978,1260,1203,1698,1817,21.08,20.12,41.2,65,957,4887,71,1093,0,0,5978,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.2046,0.0,0.0,0.0,0.0,0.1673,0.0,0.1673,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00005521,sri-9,none available,"7TM GPCR, serpentine chemoreceptor class i (Sri)",V,+,protein_coding,17001467,17003587,2121,365,418,643,695,17.21,19.71,36.92,0,1044,1077,0,1044,0,0,2121,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.9285,0.0,0.0,0.0,0.0,0.4715,0.0,0.4715,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00045506,F57G4.10,none available,"Domain of unknown function DUF38, Caenorhabditis species",V,+,protein_coding,17628866,17630215,1350,386,296,303,365,28.59,21.93,50.52,0,438,912,0,438,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.0965,0.0,0.0,0.0,0.0,0.7407,0.0,0.7407
WBGene00189932,spp-29,none available,Saposin-like,V,-,protein_coding,17696125,17696853,729,143,129,252,205,19.62,17.7,37.31,5,312,347,65,382,0,0,729,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,2.8818,0.0,0.0,0.0,0.0,1.3717,0.0,1.3717,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00008126,sre-21,"C47A10.4 is orthologous to the human gene ALBINISM, OCULAR, TYPE I (OA1; OMIM:300500), which when mutated leads to Nettleship-Falls type ocular albinism.","7TM GPCR, serpentine receptor class e (Sre)",V,-,protein_coding,17769653,17773208,3556,904,558,1067,1027,25.42,15.69,41.11,0,1098,2458,0,1098,0,0,3556,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.4068,0.0,0.0,0.0,0.0,0.2812,0.0,0.2812
WBGene00012567,Y37H2A.7,none available,"Domain of unknown function DUF38, Caenorhabditis species; F-box domain; Leucine-rich repeat domain, L domain-like",V,-,protein_coding,18133300,18134478,1179,203,244,335,397,17.22,20.7,37.91,0,897,282,0,897,0,0,1179,0,0,1,0,0,0,0,0,1,0,1,0.0,1.1148,0.0,0.0,0.0,0.0,0.0,0.8482,0.0,0.8482,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00008894,F16H6.4,none available,"Peptidase C15, pyroglutamyl peptidase I-like; Putative pyroglutamyl peptidase PgaPase_1",V,+,protein_coding,18198721,18205815,7095,1176,1136,2388,2395,16.58,16.01,32.59,0,1363,5452,518,1881,0,0,7095,0,0,1,0,0,0,0,0,1,0,1,0.0,0.7337,0.0,0.0,0.0,0.0,0.0,0.1409,0.0,0.1409,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00011207,R10E8.1,none available,"Domain of unknown function DUF38, Caenorhabditis species",V,-,protein_coding,18242323,18252416,10094,1697,1776,3340,3281,16.81,17.59,34.41,1228,939,8709,293,2460,0,0,10094,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1148,0.0,0.0,0.0,0.0,0.0991,0.0,0.0991,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00194695,B0462.5,none available,,V,-,protein_coding,18322215,18323331,1117,236,221,306,354,21.13,19.79,40.91,20,558,333,206,784,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,3.003,0.0,0.0,0.0,0.0,0.8953,0.0,0.8953
WBGene00007440,C08E8.4,none available,NADAR,V,+,protein_coding,18371846,18373532,1687,292,278,578,539,17.31,16.48,33.79,256,630,745,56,942,0,0,1687,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.3423,0.0,0.0,0.0,0.0,0.5928,0.0,0.5928,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013073,hmit-1.1,"hmit-1.1 encodes one of three C. elegans proton (H+)-dependent myo-inositol transporters; loss of hmit-1.1 activity via large-scale RNAi result in no obvious abnormalities but by homology, HMIT-1.1 is predicted to function as a plasma membrane protein required for the regulated uptake of myo-inositol and thus potentially for regulation of cell signaling and intracellular osmolarity.","Major facilitator superfamily domain; Major facilitator,  sugar transporter-like; Sugar/inositol transporter",V,+,protein_coding,18516789,18523875,7087,1254,1292,2308,2233,17.69,18.23,35.92,91,1821,4996,179,2091,0,0,7087,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.2002,0.0,0.0,0.0,0.0,0.1411,0.0,0.1411,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013075,ints-5,none available,"Integrator complex subunit 5, C-terminal; Integrator complex subunit 5, N-terminal",V,+,protein_coding,18533953,18549101,15149,2512,3140,5026,4471,16.58,20.73,37.31,10,3174,11888,77,3261,0,0,15149,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0841,0.0,0.0,0.0,0.0,0.066,0.0,0.066
WBGene00013076,Y51A2D.8,none available,"Cathepsin propeptide inhibitor domain (I29); Peptidase C1A; Peptidase C1A, papain C-terminal",V,-,protein_coding,18550003,18553850,3848,643,701,1196,1308,16.71,18.22,34.93,4,1161,2634,49,1214,0,0,3848,0,0,1,0,0,0,0,0,1,0,1,0.0,0.8613,0.0,0.0,0.0,0.0,0.0,0.2599,0.0,0.2599,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013480,egas-3,none available,EGF-like calcium-binding domain; EGF-like domain; Epithelial sodium channel,V,-,protein_coding,18628655,18636348,7694,1307,1467,2448,2472,16.99,19.07,36.05,175,2766,4728,25,2966,0,0,7694,0,0,1,0,0,0,0,0,1,0,1,0.0,0.3615,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00013481,Y69H2.3,none available,"Follistatin-like, N-terminal; Trypsin Inhibitor-like, cysteine rich domain",V,-,protein_coding,18656088,18664126,8039,1950,1918,2086,2085,24.26,23.86,48.12,30,3215,5902,214,3459,0,0,8039,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,0.311,0.0,0.0,0.0,0.0,0.0,0.1244,0.0,0.1244
WBGene00013485,Y69H2.10,none available,"Trypsin Inhibitor-like, cysteine rich domain",V,+,protein_coding,18670317,18684378,14062,1889,2571,5244,4358,13.43,18.28,31.72,2065,2943,12032,147,3746,0,0,14062,0,0,1,0,0,0,0,0,1,0,1,0.0,0.3398,0.0,0.0,0.0,0.0,0.0,0.0711,0.0,0.0711,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00045361,clec-253,none available,C-type lectin fold; C-type lectin-like; C-type lectin-like/link domain; PAN-3 domain,V,-,pseudogene,18751265,18752299,1035,194,262,297,282,18.74,25.31,44.06,0,0,0,0,0,0,0,1035,0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662,0.0,0.9662,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003655,nhr-65,"nhr-65 encodes a protein with similarity to members of the nuclear hormone receptor superfamily; although nhr-65 is not predicted to encode a complete DNA-binding domain, it is expressed, based on mRNA analysis cgc3416.","Nuclear hormone receptor, ligand-binding domain; Zinc finger, NHR/GATA-type; Zinc finger, nuclear hormone receptor-type",V,+,protein_coding,18839304,18845443,6140,1123,1038,1957,2022,18.29,16.91,35.2,14,1305,4765,272,1483,0,0,6140,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.2099,0.0,0.0,0.0,0.0,0.1629,0.0,0.1629
WBGene00012700,Y39B6A.42,none available,,V,-,protein_coding,18967905,18969640,1736,401,311,517,507,23.1,17.91,41.01,82,318,1188,163,563,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,3.1447,0.0,0.0,0.0,0.0,0.0,0.576,0.0,0.576
WBGene00012676,pro-3,none available,"Armadillo-type fold; SDA1 domain; Uncharacterised domain NUC130/133, N-terminal",V,-,protein_coding,19101347,19118412,17066,2549,2514,5649,6354,14.94,14.73,29.67,8,2406,13553,1099,3513,0,0,17066,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0738,0.0,0.0,0.0,0.0,0.0586,0.0,0.0586
WBGene00012665,pph-5,"pph-5 encodes a protein phosphatase that is the sole C. elegans ortholog of protein phosphatase 5; during anaphase, PPH-5 negatively regulates the cortical granule exocytosis and cytokinesis activities of SEP-1/separase; in this capactiy, PPH-5 appears to function to regulate SEP-1 localization to vesicles at the appropriate times during cell division; pph-5 is expressed throughout development in both the soma and the germ line; in the germ line, a GFP::PPH-5 is cytoplasmic during interphase, becomes enriched at the spindle matrix during mitosis, and then disperses from the spindle during anaphase.","Calcineurin-like phosphoesterase domain, ApaH type; Metallo-dependent phosphatase-like; PPP domain; Serine/threonine protein phosphatase 5; Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase; Tetratricopeptide repeat; Tetratricopeptide-like helical domain",V,+,protein_coding,19190547,19199272,8726,1564,1428,2727,3007,17.92,16.36,34.29,8,1491,6878,349,1848,0,0,8726,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,2.8653,0.0,0.0,0.0,0.1146,0.0,0.1146,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012067,sqst-3,none available,"Zinc finger, ZZ-type",V,+,protein_coding,19230782,19232020,1239,310,278,287,364,25.02,22.44,47.46,0,690,549,0,690,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.8215,0.0,0.0,0.0,0.0,0.8071,0.0,0.8071
WBGene00012813,Y43F8B.2,none available,GSKIP domain; Protein of unknown function DUF727,V,-,protein_coding,19519938,19533110,13173,2316,2007,4583,4267,17.58,15.24,32.82,94,1115,11989,230,1439,0,0,13173,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0834,0.0,0.0,0.0,0.0,0.0759,0.0,0.0759
