wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,n_transcripts,pis_total_hits,pis_transcripts_with_any,pis_transcripts_with_utr5,pis_transcripts_with_cds,pis_transcripts_with_utr3,pis_pct_transcripts_with_any,pis_pct_transcripts_with_utr5,pis_pct_transcripts_with_cds,pis_pct_transcripts_with_utr3,pis_avg_density_utr5,pis_avg_density_cds,pis_avg_density_utr3,pis_avg_total_density,pgs_total_hits,pgs_transcripts_with_any,pgs_transcripts_with_utr5,pgs_transcripts_with_cds,pgs_transcripts_with_utr3,pgs_pct_transcripts_with_any,pgs_pct_transcripts_with_utr5,pgs_pct_transcripts_with_cds,pgs_pct_transcripts_with_utr3,pgs_avg_density_utr5,pgs_avg_density_cds,pgs_avg_density_utr3,pgs_avg_total_density
WBGene00020235,T05A12.4,none available,"Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase; SNF2-related, N-terminal domain; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type",IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020236,lgc-1,none available,Neurotransmitter-gated ion-channel; Neurotransmitter-gated ion-channel ligand-binding domain; Neurotransmitter-gated ion-channel transmembrane domain,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020237,phat-4,none available,ShKT domain,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020239,T05B4.8,none available,ShKT domain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020240,T05B4.9,none available,ShKT domain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020241,T05B4.10,none available,ShKT domain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020242,phat-5,none available,ShKT domain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020243,T05B4.12,none available,ShKT domain,V,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020244,T05B4.13,none available,ShKT domain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020245,fbxl-5,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins.","Leucine-rich repeat domain, L domain-like",V,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020246,clic-1,none available,Clathrin light chain,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020247,T05B11.4,none available,Glycosyltransferase family 92,V,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020248,T05C1.1,none available,,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020249,T05C1.2,none available,,II,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020250,T05C1.3,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020251,camt-1,"T05C1.4 encodes, by alternative splicing, two members of the CAMTAfamily of calmodulin-binding transcriptional activators that arerequired for embryonic development; CAMTA proteins are conserved inanimals and plants but absent from unicellular eukaryotes, and may thusrepresent a transcriptional activator specific to multicellularorganisms; the common organization of CAMTA proteins is to have twoN-terminal DNA-binding domains (CG-1 and TIG), followed by two ankyrinrepeats, and then two or more calmodulin-binding IQ repeats; the domainorganization of T05C1.4 somewhat resembles that of NF-AT, anon-canonical Wnt transcription factor (TF) in other organisms than C.elegans.","Ankyrin repeat-containing domain; CG-1 DNA-binding domain; IQ motif, EF-hand binding site; Immunoglobulin E-set; Immunoglobulin-like fold; P-loop containing nucleoside triphosphate hydrolase",II,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020252,T05C1.5,none available,ShKT domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020254,T05C3.2,The T05C3.2 gene encodes a protein that may be involved in apoptosis.,Domain of unknown function DUF4062; P-loop containing nucleoside triphosphate hydrolase; Quinoprotein alcohol dehydrogenase-like superfamily; WD40 repeat; WD40/YVTN repeat-like-containing domain,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020256,T05C3.6,"The T05C3.6 gene encodes a paralog of T05C3.2, a protein with NACHT and WD domains that may be involved in apoptosis.",PLD-like domain; Phospholipase D/Transphosphatidylase,V,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020258,T05E7.1,none available,"Acyl-CoA thioester hydrolase/bile acid-CoA amino acid N-acetyltransferase; Acyl-CoA thioesterase, long chain; Alpha/Beta hydrolase fold; BAAT/Acyl-CoA thioester hydrolase C-terminal",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020259,T05E7.3,none available,"WASH complex, subunit strumpellin",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020260,T05E7.4,none available,,I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020261,vet-1,none available,,I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020263,let-355,"The T05E8.3 gene encodes a divergent DEAH helicase that is (apparently) unique to Caenorhabditis; it has no well-characterized orthologs in the complete Drosophila or S. cerevisiae genomes, and no obvious orthologs in the draft human genome sequence either.","DEAD/DEAH box helicase domain; Domain of unknown function DUF1605; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; Helicase-associated domain; P-loop containing nucleoside triphosphate hydrolase",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020265,fbxa-196,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins; this gene's encoded protein also contains an FTH/DUF38 motif, which may also mediate protein-protein interaction.","Domain of unknown function DUF38, Caenorhabditis species; F-box domain",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020266,T05H4.3,none available,"Leucine-rich repeat domain, L domain-like; Leucine-rich repeat, typical subtype; U2A'/phosphoprotein 32 family A, C-terminal",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020267,T05H4.4,"The T05H4.4 gene encodes a homolog of the human gene CYB5R3, which encodes a cytochrome b5 reductase.","Flavoprotein pyridine nucleotide cytochrome reductase; NADH:cytochrome b5 reductase (CBR); Oxidoreductase FAD/NAD(P)-binding; Oxidoreductase, FAD-binding domain; Riboflavin synthase-like beta-barrel",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020268,hpo-19,"The T05H4.5 gene encodes an ortholog of the human gene NADH-CYTOCHROME B5 REDUCTASE (DIA1), which when mutated leads to methemoglobinemia (OMIM:250800).","Flavoprotein pyridine nucleotide cytochrome reductase; NADH:cytochrome b5 reductase (CBR); Oxidoreductase FAD/NAD(P)-binding; Oxidoreductase, FAD-binding domain; Riboflavin synthase-like beta-barrel",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020269,erfa-1,none available,"50S ribosomal protein L30e-like; Peptide Chain Release Factor eRF1/aRF1, N-terminal; Peptide chain release factor eRF1/aRF1; eRF1 domain 1/Pelota-like; eRF1 domain 2; eRF1 domain 3",V,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020270,cht-6,none available,"Glycoside hydrolase, family 19, catalytic; Lysozyme-like domain",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020273,urb-1,none available,"Armadillo-like helical; Armadillo-type fold; Nucleolar pre-ribosomal-associated protein 1, C-terminal domain",V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020274,T05H4.11,none available,,V,-,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020275,atp-4,none available,"ATP synthase-coupling factor 6, mitochondrial",V,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020276,T05H4.15,none available,"F-box associated domain, type 2",V,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020277,T06A1.1,none available,Glycosyltransferase family 92,V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020279,glb-25,none available,Globin; Globin-like,V,+,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020280,T06A1.5,none available,Glycosyltransferase family 92,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020281,T06A4.1,none available,"Carboxypeptidase, activation peptide; Peptidase M14, carboxypeptidase A; Protease propeptides/proteinase inhibitor I9; ShKT domain",I,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020282,mps-3,"mps-3 encodes a single-pass transmembrane protein that is related to the vertebrate KCNE proteins, also known as MinK-related peptides (MiRPs) that associate with, and regulate, pore-forming ion channels; mps-1 is required for the normal function of several neurons and thus for normal body touch sensation, chemotaxis to select molecules, osmotic avoidance, and nose-touch; when coexpressed in tissue culture cells with C. elegans KVS-1, MPS-3 is able to alter the activity of this potassium-selective channel, suggesting that MPS-3 functions in vivo to regulate KVS-1 activity in neurons in which the two proteins are coexpressed; in addition, activity of MPS-2, MPS-3, and KVS-1 coexpressed in culture suggests that these three proteins can form a functional ternary complex that genetic analyses indicate likely plays a role in regulating responsiveness to sodium; MPS-3 reporter fusions are expressed in the ADF amphid sensory neuron, the PVC and PVN neurons, and two neurons in the anterior bulb of the pharynx.",,I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020283,T06A4.3,none available,"Carboxypeptidase, activation peptide; Peptidase M14, carboxypeptidase A; Protease propeptides/proteinase inhibitor I9; ShKT domain",I,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020284,mel-46,none available,"DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase",IV,-,protein_coding,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020285,T06A10.2,none available,,IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020286,gtsf-1,none available,"TRM13/UPF0224 family, U11-48K-like CHHC zinc finger domain",IV,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020287,lsy-13,none available,"ING family; Zinc finger, FYVE/PHD-type; Zinc finger, PHD-type; Zinc finger, RING/FYVE/PHD-type",IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020288,srt-73,none available,"7TM GPCR, serpentine receptor class t (Srt)",IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020289,T06C10.3,none available,"Protein kinase-like domain; SH2 domain; Serine-threonine/tyrosine-protein kinase, catalytic domain; Tyrosine-protein kinase, catalytic domain",IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020290,T06D4.1,none available,,II,+,protein_coding,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020291,T06D4.2,none available,,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020293,nep-20,"T06D4.4 encodes a neprilysin; neprilysins are thermolysin-like zinc metallopeptidases, found on the outer surface of animal cells, that negatively regulate small signalling peptides (e.g., enkephalin, tachykinin, insulin, and natriuretic peptides) by cleaving them; T06D4.4 has no clear orthologs in other organisms.","Metallopeptidase, catalytic domain; Peptidase M13; Peptidase M13, C-terminal domain; Peptidase M13, N-terminal domain",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020294,T06F4.1,none available,,X,-,protein_coding,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020296,rrp-8,"RRP-8 is an ortholog of human RRP8 (ribosomal RNA processing 8, methyltransferase, (yeast)); RRP-8 was identified as a  negative regulator of endo-siRNA generation in C. elegans by a clonal screen (suppressor of siRNA gene 2, susi-2); RRP-8 contains an methyltransferase-like domain (MLD) and displays methyltransferase activity at A674 in 26S rRNA; in eri-1(mg366);GFP::NRDE-3 worms, the mutated susi-2 could redistribute NRDE-3 from the cytoplasm to the nucleus.",Ribosomal RNA processing protein 8; S-adenosyl-L-methionine-dependent methyltransferase,IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020297,nog-1,"T07A9.9 encodes a GTPase with similarity to the mammalian CRFG proteins and Saccharomyces cerevisiae nucleolar NOG1 involved in biogenesis of the 60S ribosomal subunit; in C. elegans, T07A9.9 plays a role in regulating growth, development, lifespan, and fat metabolism; T07A9.9::GFP reporter fusions expressed ubiquitously throughout the life cycle and localizes to the nucleus; in intestinal cells, a T07A9.9 reporter fusion localizes to the nucleolus.","GTP binding domain; NOG, C-terminal; Nucleolar GTP-binding protein 1, Rossman-fold domain; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain",IV,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020298,uncp-18,none available,Sec1-like protein,IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020299,T07A9.12,none available,,IV,+,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020300,ssna-1,none available,,IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020301,gid-2,none available,"RING-type zinc-finger, LisH dimerisation motif; Rmd5; Zinc finger, RING/FYVE/PHD-type",X,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020302,T07D1.3,none available,,X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020305,T07D3.2,none available,PAN-3 domain,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020307,T07D3.4,"T07D3.4 is orthologous to the human gene, Fukutin (FKTN, also called FCMD).",Fukutin-related,II,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020311,T07D3.9,none available,HotDog domain,II,-,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020313,T07E3.2,none available,,III,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020314,T07E3.3,none available,Thioredoxin-like fold,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020315,T07E3.4,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins.",F-box domain,III,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020316,brc-2,"brc-2 encodes a BRC domain-containing protein that is homologous to human BRCA2 which when mutated leads to early-onset breast cancer 2 or hereditary male breast cancer (OMIM:600185); in C. elegans, BRC-2 activity is essential for RAD-51-mediated repair of meiotic and radiation-induced double-strand breaks (DSBs); BRC-2 physically interacts with RAD-51 and single-stranded DNA and is required for proper localization of RAD-51 to sites of DNA damage and stabilization of RAD-51-DNA filaments; BRC-2 can also promote RAD-51-independent DSB repair via single-strand annealing (SSA) when the homologous recombination (HR) and nonhomologous end joining pathways (NHEJ) are compromised; in nonirradiated animals, BRC-2 is seen at diffuse, low levels in germline nuclei, but upon radiation treatment BRC-2 localizes to discrete foci that coincide with presumptive sites of DNA damage.","Nucleic acid-binding, OB-fold",III,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020317,pdf-1,none available,,III,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020318,T07F8.1,none available,Protein of unknown function DUF1280,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020319,npr-31,none available,"G protein-coupled receptor, rhodopsin-like",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020320,T07F8.4,none available,ELM2 domain; Homeobox domain-like,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020321,T07F12.1,"T07F12.1 encodes a member of the histidine phosphatase superfamilyorthologous to Bombyx mori ecdysteroid phosphate phosphatase (EPP),human STS1 (OMIM:609201) and human UBASH3A (OMIM:605736); in cellculture, recombinant T07F12.1 is a cytosolic enzyme with steroidphosphatase activity on ecdysone 22-phosphate (E22P), 3-epiecdysone22-phosphate, 3-epiecdysone 2-phosphate substrates, and prednisolone21-phosphate substrates, with E22P being preferred; T07F12.1 has noactivity against 3-epiecdysone 3(alpha)-phosphate or1-dehydrotestosterone sodium sulphate; unlike its Bombyx or mammalianorthologs, T07F12.1 lacks non-catalytic SH3 and UBA domains; T07F12.1 isparalogous to C. elegans C52E4.7, F09C12.8, F53B6.7, and F55A11.11.","Histidine phosphatase superfamily; Histidine phosphatase superfamily, clade-1",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020322,T07F12.2,none available,,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020323,arrd-23,none available,"Arrestin C-terminal-like domain; Arrestin-like, N-terminal; Immunoglobulin E-set",X,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020324,T07F12.4,none available,Protein kinase domain; Protein kinase-like domain,X,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020325,bath-46,none available,BTB/POZ domain; MATH/TRAF domain; SKP1/BTB/POZ domain; TRAF-like,II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020326,math-38,none available,MATH/TRAF domain; TRAF-like,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020327,clec-21,none available,C-type lectin fold; C-type lectin-like; C-type lectin-like/link domain; CUB domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020328,clec-20,none available,C-type lectin fold; C-type lectin-like; C-type lectin-like/link domain; CUB domain,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020329,bath-26,none available,MATH/TRAF domain; SKP1/BTB/POZ domain; TRAF-like,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020330,cest-16,none available,"Alpha/Beta hydrolase fold; Carboxylesterase, type B",X,+,protein_coding,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
